488; 1
489; 2
490; 4
491; 1
492; 2
493; 0
494; 3
495; 0
496; 4
497; 1
498; 2
499; 3
500; 1
501; 4
502; 1
503; 4
504; 1
505; 2
506; 1
507; 3
508; 1
509; 0
510; 2
511; 0
512; 3
513; 1
514; 2
515; 0
516; 4
517; 2
518; 1
519; 1
520; 6
521; 4
522; 6
523; 0
524; 3
525; 6
526; 3
527; 3
528; 5
529; 2
530; 4
531; 3
532; 3
533; 5
534; 7
535; 3
536; 9
537; 19
538; 10
539; 10
540; 9
541; 10
542; 11
543; 12
544; 11
545; 14
546; 11
547; 10
548; 10
549; 12
550; 10
551; 7
552; 7
553; 10
554; 4
555; 6
556; 6
557; 3
558; 3
559; 6
560; 9
561; 10
562; 6
563; 10
564; 6
565; 3
566; 5
567; 3
568; 1
569; 0
570; 0
571; 1
572; 1
573; 1
574; 0
575; 0
576; 2
577; 1
578; 2
579; 1
580; 1
581; 0
582; 0
583; 0
584; 3
585; 1
586; 1
587; 2
588; 4
589; 3
590; 2
591; 3
592; 2
593; 2
594; 0
595; 2
596; 1
597; 1
598; 1
599; 3
600; 0
601; 1
602; 2
603; 2
604; 1
605; 1
606; 0
607; 2
608; 0
609; 3
610; 2
611; 0
612; 1
613; 0
614; 1
615; 1
616; 4
617; 4
618; 2
619; 2
620; 3
621; 2
622; 1
623; 0
624; 8
625; 3
626; 9
627; 10
628; 8
629; 8
630; 10
631; 7
632; 7
633; 6
634; 10
635; 10
636; 5
637; 8
638; 9
639; 7
640; 5
641; 8
642; 8
643; 5
644; 4
645; 4
646; 11
647; 8
648; 5
649; 10
650; 5
651; 5
652; 3
653; 6
654; 4
655; 5
656; 3
657; 1
658; 0
659; 1
660; 0
661; 1
662; 0
663; 3
664; 0
665; 2
666; 2
667; 2
668; 1
669; 1
670; 0
671; 1
672; 1
673; 3
674; 3
675; 1
676; 1
677; 0
678; 4
679; 2
680; 1
681; 1
682; 4
683; 1
684; 0
685; 3
686; 2
687; 2
688; 3
689; 0
690; 2
691; 1
692; 1
693; 0
694; 0
695; 1
696; 2
697; 1
698; 1
699; 1
700; 1
701; 0
702; 0
703; 2
704; 3
705; 3
706; 2
707; 3
708; 0
709; 2
710; 1
711; 5
712; 12
713; 9
714; 11
715; 14
716; 7
717; 11
718; 7
719; 6
720; 9
721; 14
722; 8
723; 11
724; 10
725; 10
726; 7
727; 12
728; 8
729; 11
730; 11
731; 8
732; 4
733; 12
734; 17
735; 12
736; 4
737; 7
738; 14
739; 6
740; 8
741; 7
742; 5
743; 6
744; 1
745; 3
746; 3
747; 1
748; 3
749; 1
750; 1
751; 1
752; 2
753; 3
754; 3
755; 2
756; 0
757; 3
758; 0
759; 2
760; 3
761; 4
762; 1
763; 3
764; 1
765; 1
766; 1
767; 4
768; 4
769; 2
770; 2
771; 4
772; 1
773; 5
774; 2
775; 1
776; 2
777; 3
778; 1
779; 2
780; 1
781; 0
782; 2
783; 0
784; 2
785; 2
786; 3
787; 0
788; 2
789; 0
790; 1
791; 2
792; 0
793; 0
794; 6
795; 2
796; 2
797; 1
798; 0
799; 1
800; 4
801; 5
802; 3
803; 2
804; 3
805; 3
806; 3
807; 4
808; 6
809; 10
810; 7
811; 8
812; 3
813; 4
814; 9
815; 7
816; 7
817; 5
818; 4
819; 7
820; 5
821; 3
822; 4
823; 5
824; 8
825; 6
826; 6
827; 4
828; 5
829; 6
830; 1
831; 3
832; 4
833; 2
834; 5
835; 2
836; 1
837; 1
838; 1
839; 0
840; 1
841; 1
842; 3
843; 3
844; 0
845; 1
846; 1
847; 0
848; 2
849; 3
850; 0
851; 2
852; 3
853; 1
854; 1
855; 1
856; 4
857; 2
858; 1
859; 2
860; 3
861; 0
862; 1
863; 2
864; 0
865; 1
866; 1
867; 1
868; 0
869; 1
870; 1
871; 1
872; 3
873; 0
874; 2
875; 0
876; 0
877; 2
878; 2
879; 2
880; 2
881; 0
882; 1
883; 2
884; 0
885; 0
886; 0
887; 0
888; 7
889; 10
890; 8
891; 9
892; 7
893; 15
894; 14
895; 8
896; 13
897; 10
898; 8
899; 9
900; 5
901; 7
902; 14
903; 10
904; 12
905; 8
906; 15
907; 7
908; 11
909; 13
910; 10
911; 13
912; 3
913; 8
914; 12
915; 15
916; 7
917; 12
918; 10
919; 10
920; 1
921; 3
922; 10
923; 6
924; 3
925; 2
926; 3
927; 7
928; 7
929; 4
930; 4
931; 5
932; 4
933; 2
934; 3
935; 3
936; 3
937; 1
938; 3
939; 1
940; 3
941; 1
942; 2
943; 0
944; 2
945; 0
946; 2
947; 0
948; 2
949; 1
950; 0
951; 2
952; 3
953; 3
954; 1
955; 3
956; 1
957; 1
958; 2
959; 0
960; 0
961; 2
962; 1
963; 2
964; 1
965; 1
966; 0
967; 1
968; 2
969; 2
970; 2
971; 3
972; 0
973; 0
974; 0
975; 0
976; 9
977; 8
978; 6
979; 11
980; 5
981; 7
982; 5
983; 9
984; 7
985; 2
986; 4
987; 6
988; 7
989; 10
990; 7
991; 10
992; 12
993; 9
994; 8
995; 9
996; 5
997; 6
998; 9
999; 7
